production_budget,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
14000000,2007.0,1.85,94.0,13446,,5.5
14000000,2015.0,1.85,99.0,4702,14000000.0,5.1
14000000,2006.0,2.35,112.0,13528,14000000.0,7.0
14000000,2001.0,2.35,86.0,2165,14000000.0,5.4
14000000,2012.0,2.35,86.0,3715,14000000.0,5.4
14000000,2006.0,2.35,137.0,15337,26000000.0,7.6
14000000,2000.0,2.35,90.0,12776,24000000.0,5.9
14000000,1999.0,1.85,107.0,10368,14000000.0,6.6
14000000,2006.0,2.35,98.0,678,14000000.0,6.7
14000000,2014.0,2.35,150.0,390,8200000.0,6.8
14000000,2001.0,1.85,84.0,417,14000000.0,3.9
14000000,2008.0,2.35,97.0,16431,,6.7
14000000,1995.0,1.85,139.0,446,14000000.0,5.7
14000000,2010.0,1.85,90.0,4377,14000000.0,7.7
14000000,1978.0,2.35,127.0,17250,14000000.0,6.5
14000000,2002.0,1.85,132.0,1429,103000000.0,7.3
14000000,2008.0,1.85,115.0,2243,15000000.0,7.0
14000000,2011.0,1.85,186.0,14638,14000000.0,6.5
14000000,2010.0,2.35,117.0,243,12000000.0,6.9
13900000,2005.0,1.85,134.0,39789,14000000.0,7.7
13700000,1995.0,1.85,97.0,1724,12000000.0,6.8
13500000,2002.0,1.85,107.0,2447,13500000.0,7.4
13500000,2012.0,2.35,110.0,4757,15000000.0,7.2
13500000,2000.0,1.85,124.0,14726,13500000.0,7.4
13500000,2004.0,1.85,178.0,2334,13500000.0,8.3
13500000,2001.0,1.85,105.0,1767,,6.0
13400000,2010.0,1.78,100.0,2895,13400000.0,3.6
13300000,2013.0,1.85,108.0,19086,,6.3
13200000,2014.0,2.35,84.0,2297,13200000.0,5.6
13000000,1987.0,1.85,121.0,50141,13000000.0,7.3
13000000,2010.0,2.35,108.0,38072,13000000.0,8.0
13000000,2001.0,1.85,112.0,1307,13000000.0,6.1
13000000,2011.0,1.85,115.0,714,13000000.0,1.6
13000000,2016.0,1.85,109.0,7833,13000000.0,6.8
13000000,2000.0,1.85,89.0,2241,13000000.0,4.9
13000000,1974.0,1.85,220.0,39960,13000000.0,9.0
13000000,2016.0,2.35,86.0,971,17000000.0,6.8
13000000,1988.0,1.85,99.0,450,7000000.0,5.7
13000000,2014.0,2.35,100.0,2800,12500000.0,6.1
13000000,2000.0,1.37,83.0,6454,13000000.0,5.5
13000000,1988.0,1.85,107.0,1747,13000000.0,6.8
13000000,2014.0,1.85,102.0,20330,13000000.0,7.3
13000000,2014.0,1.85,91.0,1921,13000000.0,5.8
13000000,1999.0,1.85,97.0,37907,16000000.0,7.2
13000000,2002.0,1.85,92.0,12687,13000000.0,5.9
13000000,1993.0,1.85,84.0,12322,8200000.0,6.1
13000000,1999.0,1.85,97.0,2936,18000000.0,2.5
13000000,1998.0,1.85,91.0,3353,13000000.0,6.1
13000000,1990.0,1.85,72.0,2646,13000000.0,5.7
13000000,1996.0,1.85,100.0,2486,13000000.0,5.9
13000000,2013.0,2.35,93.0,2730,13000000.0,5.9
13000000,2015.0,2.35,108.0,430,15000000.0,7.7
13000000,1999.0,1.85,112.0,1171,13000000.0,7.8
13000000,2001.0,1.85,90.0,2815,6000000.0,6.1
13000000,2013.0,2.35,107.0,3004,13000000.0,5.7
13000000,2012.0,1.85,102.0,13631,13000000.0,8.0
13000000,2001.0,1.85,135.0,6214,14000000.0,6.5
13000000,1998.0,1.85,121.0,6910,13000000.0,5.8
13000000,2015.0,2.35,118.0,2499,13000000.0,8.3
13000000,2006.0,2.35,141.0,751,19000000.0,7.9
13000000,,,88.0,998,,8.1
13000000,2006.0,2.35,104.0,27806,13000000.0,6.3
13000000,1998.0,1.85,82.0,1805,13000000.0,6.4
13000000,1998.0,,84.0,3352,13000000.0,3.8
13000000,1994.0,1.66,95.0,3092,13000000.0,6.7
13000000,1999.0,1.85,94.0,31005,13000000.0,6.1
13000000,1999.0,1.85,99.0,6485,13000000.0,6.0
13000000,2001.0,2.35,84.0,18864,13000000.0,5.6
13000000,2001.0,2.35,93.0,1775,13000000.0,6.1
13000000,2006.0,1.85,120.0,13208,13000000.0,7.3
13000000,2007.0,2.35,112.0,2417,13000000.0,6.8
13000000,2009.0,1.85,96.0,14372,11000000.0,6.3
13000000,2000.0,2.35,112.0,2389,100000000.0,7.3
13000000,1996.0,1.85,91.0,1679,13000000.0,5.9
13000000,2009.0,1.85,102.0,931,13000000.0,6.6
13000000,2015.0,1.85,91.0,7875,8495000.0,4.5
13000000,2006.0,1.85,125.0,37606,13000000.0,7.1
13000000,1993.0,1.85,87.0,1139,3000000.0,5.1
13000000,2006.0,1.85,118.0,3474,13000000.0,7.1
13000000,2011.0,2.35,88.0,2011,13000000.0,6.6
13000000,2000.0,2.35,115.0,17104,20000000.0,6.5
13000000,2000.0,2.35,115.0,17104,20000000.0,6.5
13000000,2011.0,2.35,127.0,796,13000000.0,4.3
13000000,2010.0,2.35,109.0,1813,13000000.0,6.1
12800000,2013.0,1.85,94.0,2812,13000000.0,6.7
12700000,2016.0,,115.0,14133,12620000.0,6.8
12500000,2002.0,2.35,90.0,1483,13000000.0,5.4
12500000,2010.0,1.85,105.0,26233,10500000.0,6.7
12500000,2002.0,2.35,117.0,20456,12500000.0,7.3
12500000,2002.0,1.85,109.0,14347,12500000.0,6.9
12500000,2009.0,2.35,101.0,3142,16000000.0,5.1
12500000,1992.0,2.35,100.0,32288,12500000.0,7.8
12500000,2008.0,1.85,94.0,156,12500000.0,7.8
12500000,1937.0,1.37,101.0,1166,,7.8
12500000,2007.0,1.85,106.0,34351,12000000.0,7.4
12500000,2009.0,1.85,90.0,2661,15000000.0,6.4
12500000,2000.0,2.35,140.0,2894,12800000.0,8.0
12500000,2010.0,2.35,108.0,18739,15000000.0,6.2
12500000,1997.0,2.35,132.0,2004,16000000.0,6.7
12500000,1996.0,1.85,99.0,3337,12500000.0,6.6
12500000,2004.0,2.35,148.0,1730,12800000.0,8.1
12500000,2009.0,2.35,118.0,4270,12500000.0,7.0
12500000,2012.0,1.85,80.0,6829,9600000.0,7.9
12300000,1988.0,1.33,69.0,1833,12500000.0,7.3
12000000,1975.0,2.35,130.0,2047,8000000.0,8.0
12000000,1973.0,1.37,132.0,2466,8000000.0,8.0
12000000,2014.0,1.85,133.0,10565,12000000.0,7.8
12000000,1999.0,1.85,95.0,8134,11000000.0,7.0
12000000,2012.0,2.35,122.0,5165,12000000.0,6.6
12000000,2014.0,2.35,99.0,663,12000000.0,5.8
12000000,1986.0,1.85,94.0,1044,25000000.0,5.9
12000000,1982.0,2.35,116.0,16539,11000000.0,7.7
12000000,2002.0,1.85,102.0,2754,12000000.0,6.3
12000000,1983.0,1.85,114.0,4537,12000000.0,7.1
12000000,1994.0,1.85,78.0,2462,12000000.0,6.9
12000000,2012.0,2.35,110.0,146,12000000.0,6.5
12000000,2006.0,2.35,104.0,21380,12000000.0,6.5
12000000,2012.0,1.85,89.0,2054,12000000.0,7.1
12000000,1996.0,1.85,81.0,17035,12000000.0,6.8
12000000,1970.0,2.2,172.0,1306,12000000.0,8.0
12000000,2012.0,1.85,93.0,2043,12000000.0,6.7
12000000,1983.0,1.85,132.0,914,12000000.0,6.6
12000000,2008.0,1.85,102.0,4065,12000000.0,6.6
12000000,2013.0,1.85,98.0,2376,12000000.0,7.6
12000000,1981.0,1.85,103.0,2730,5000000.0,7.0
12000000,2015.0,2.35,109.0,2753,12000000.0,6.4
12000000,2008.0,1.85,89.0,140268,12000000.0,6.0
12000000,2002.0,1.85,96.0,52138,12000000.0,6.8
12000000,2008.0,2.35,92.0,18765,12000000.0,5.4
12000000,2004.0,2.35,97.0,5006,12000000.0,4.3
12000000,2001.0,1.85,93.0,6105,12000000.0,6.2
12000000,2006.0,1.78,93.0,28767,12000000.0,7.0
12000000,1992.0,1.85,89.0,534,12000000.0,7.7
12000000,2002.0,1.85,123.0,7072,12000000.0,7.4
12000000,2012.0,1.85,93.0,52,12000000.0,5.9
12000000,1998.0,2.35,121.0,14890,12000000.0,7.4
12000000,2015.0,2.35,106.0,1819,12000000.0,6.4
12000000,2010.0,2.35,100.0,3906,,5.8
12000000,1999.0,1.85,99.0,1254,12000000.0,7.0
12000000,1995.0,1.85,92.0,3931,13000000.0,6.7
12000000,1978.0,1.85,125.0,4659,12000000.0,7.0
12000000,2005.0,2.35,118.0,2944,9000000.0,6.9
12000000,2013.0,2.35,115.0,3798,12000000.0,7.8
12000000,2004.0,1.85,86.0,3646,,4.5
12000000,2001.0,1.85,91.0,4551,12000000.0,5.3
12000000,2011.0,1.85,94.0,10575,12000000.0,6.3
12000000,2013.0,2.35,123.0,1595,12000000.0,7.8
12000000,1997.0,1.85,93.0,2939,,5.3
12000000,1998.0,2.35,100.0,3250,12000000.0,6.6
12000000,2008.0,1.85,113.0,12274,,6.7
12000000,1981.0,1.85,122.0,1456,12000000.0,6.6
12000000,2003.0,2.35,100.0,34700,,7.0
12000000,1981.0,1.85,293.0,469,14000000.0,8.4
12000000,2004.0,2.35,119.0,1244,100000000.0,7.6
12000000,2002.0,1.85,93.0,2393,12000000.0,5.4
12000000,2008.0,2.35,109.0,1141,12000000.0,7.0
12000000,2012.0,1.85,107.0,2440,12000000.0,6.6
12000000,2000.0,1.85,81.0,3848,10000000.0,5.7
12000000,2006.0,2.35,122.0,1291,12000000.0,6.2
12000000,1992.0,1.85,95.0,4755,8000000.0,5.9
12000000,2006.0,1.85,86.0,3535,12000000.0,6.3
12000000,1998.0,1.66,113.0,943,12000000.0,6.3
12000000,2003.0,1.85,90.0,1445,12000000.0,2.1
12000000,1986.0,2.35,100.0,1661,12000000.0,5.5
12000000,1996.0,1.85,108.0,4497,12000000.0,5.0
12000000,2003.0,1.85,113.0,1171,12000000.0,5.3
12000000,2007.0,1.85,97.0,22577,12000000.0,7.0
12000000,2008.0,2.35,110.0,1540,12000000.0,7.1
12000000,2001.0,2.35,109.0,7166,12000000.0,7.0
12000000,1981.0,1.85,100.0,4277,12000000.0,5.7
12000000,1999.0,2.35,101.0,2543,12000000.0,7.1
12000000,2002.0,1.85,104.0,1292,12000000.0,7.1
12000000,2013.0,2.35,99.0,5074,12000000.0,6.8
12000000,2007.0,1.85,91.0,141,12000000.0,6.3
12000000,2004.0,2.35,129.0,2378,12000000.0,7.5
12000000,2005.0,1.85,100.0,1579,12000000.0,7.3
12000000,2012.0,2.35,103.0,3878,,5.1
12000000,2009.0,1.85,111.0,1554,12000000.0,6.8
12000000,2000.0,1.85,114.0,2126,10000000.0,7.2
12000000,2002.0,2.35,86.0,1373,12000000.0,6.4
12000000,2007.0,2.35,90.0,2073,8000000.0,6.4
12000000,1997.0,1.85,107.0,3099,12000000.0,6.0
12000000,2007.0,2.35,120.0,1952,12000000.0,7.5
12000000,2005.0,2.35,134.0,11,2500000000.0,7.1
12000000,1999.0,1.85,110.0,17417,12000000.0,4.6
12000000,2014.0,2.35,114.0,679,,7.2
12000000,2011.0,2.35,113.0,708,20000000.0,5.6
12000000,2015.0,1.85,111.0,2059,12000000.0,7.5
12000000,2009.0,2.35,99.0,433,12000000.0,6.9
11900000,1993.0,1.85,134.0,30,11900000.0,7.5
11500000,1989.0,1.85,103.0,2987,11500000.0,6.6
11500000,2016.0,2.35,109.0,24063,11500000.0,6.0
11400000,2007.0,1.85,100.0,3135,13500000.0,5.8
11000000,1977.0,2.35,125.0,13485,11000000.0,8.7
11000000,1984.0,2.2,106.0,2053,11000000.0,7.2
11000000,1965.0,2.35,200.0,1966,11000000.0,8.0
11000000,2010.0,2.35,116.0,23811,25000000.0,7.9
11000000,2008.0,1.85,112.0,3507,11000000.0,4.5
11000000,2006.0,1.85,92.0,1853,,7.1
11000000,1992.0,1.85,120.0,3280,11000000.0,7.5
11000000,2014.0,2.35,107.0,20466,11000000.0,6.8
11000000,1989.0,1.85,107.0,3435,11000000.0,7.2
11000000,2002.0,2.35,81.0,2562,13000000.0,7.1
11000000,2002.0,2.35,101.0,2436,11000000.0,7.4
11000000,1995.0,1.85,122.0,903,11000000.0,7.6
11000000,2015.0,1.85,111.0,995,11000000.0,7.5
11000000,1999.0,1.85,97.0,6223,10500000.0,6.9
11000000,2008.0,2.35,110.0,3376,11000000.0,7.3
11000000,2015.0,2.35,109.0,17866,11000000.0,7.3
11000000,1981.0,2.35,92.0,3931,11000000.0,6.9
11000000,1981.0,2.35,92.0,3931,11000000.0,6.9
11000000,2009.0,1.85,92.0,3101,11000000.0,6.0
11000000,2001.0,1.85,86.0,3850,11000000.0,4.6
11000000,1992.0,1.85,91.0,1852,12000000.0,6.0
11000000,1978.0,1.85,145.0,14735,11000000.0,6.4
11000000,1975.0,1.66,184.0,1104,11000000.0,8.1
11000000,2012.0,2.35,98.0,1114,11000000.0,6.8
11000000,2001.0,1.85,89.0,4291,11000000.0,6.3
11000000,2000.0,1.85,84.0,10982,11000000.0,5.1
11000000,2001.0,1.85,95.0,2729,11000000.0,5.3
11000000,2013.0,1.85,104.0,4082,11000000.0,7.4
11000000,2001.0,1.85,100.0,12237,11000000.0,7.3
11000000,1992.0,1.85,88.0,3913,13000000.0,7.6
11000000,2004.0,2.35,118.0,17490,11000000.0,7.1
11000000,1993.0,1.85,118.0,69746,11000000.0,7.8
11000000,2002.0,1.85,86.0,2415,11000000.0,5.3
11000000,2003.0,1.85,125.0,1281,17000000.0,7.7
11000000,2004.0,1.85,125.0,3133,11000000.0,7.7
11000000,2002.0,1.85,94.0,1559,11000000.0,5.4
11000000,1995.0,1.85,113.0,3072,11000000.0,6.2
11000000,1970.0,2.35,124.0,800,11000000.0,6.9
11000000,2005.0,2.35,105.0,28004,,6.3
11000000,2006.0,2.35,104.0,150,11000000.0,6.8
11000000,2010.0,2.35,111.0,3117,12000000.0,5.7
11000000,2014.0,1.85,106.0,175,11000000.0,7.4
11000000,2012.0,2.35,97.0,248,11000000.0,4.3
11000000,2016.0,2.35,106.0,27660,11000000.0,5.3
10800000,2006.0,2.35,118.0,378,15000000.0,6.4
10750000,2006.0,2.35,193.0,10822,700000000.0,6.0
10700000,1999.0,1.85,97.0,2640,14000000.0,6.9
10600000,2013.0,2.35,98.0,2271,7000000.0,5.5
10500000,1982.0,1.85,120.0,2811,10500000.0,7.9
10500000,1968.0,2.2,161.0,727,12000000.0,8.3
10500000,2007.0,2.35,97.0,20312,10000000.0,6.5
10500000,1994.0,,99.0,2272,10500000.0,6.4
10400000,2004.0,1.85,97.0,1554,12500000.0,6.3
10100000,2010.0,,144.0,1121,,5.3
10100000,2007.0,1.85,111.0,1526,11000000.0,5.8
10000000,1997.0,1.85,126.0,63710,10000000.0,8.3
10000000,2004.0,1.85,98.0,7461,10000000.0,5.9
10000000,1981.0,1.85,117.0,27378,10000000.0,6.9
10000000,2006.0,1.85,121.0,3189,10000000.0,6.2
10000000,2016.0,2.35,109.0,2480,10000000.0,6.1
10000000,2000.0,1.85,98.0,5270,10000000.0,5.9
10000000,1999.0,1.85,95.0,28734,10000000.0,5.8
10000000,2007.0,1.85,96.0,3492,10000000.0,5.9
10000000,2006.0,1.85,107.0,5264,6000000.0,5.0
10000000,2005.0,2.35,101.0,2013,10000000.0,5.5
10000000,1986.0,1.85,119.0,11895,13800000.0,7.0
10000000,2015.0,2.35,97.0,2426,10000000.0,6.1
10000000,1992.0,1.85,100.0,3362,10000000.0,6.4
10000000,2011.0,2.35,124.0,1898,10000000.0,7.3
10000000,1989.0,2.35,90.0,20795,10000000.0,6.9
10000000,1962.0,2.35,178.0,1554,10000000.0,7.8
10000000,1996.0,1.85,92.0,13162,12000000.0,7.0
10000000,2001.0,1.85,90.0,1982,10000000.0,6.1
10000000,1968.0,2.35,153.0,1593,10000000.0,7.5
10000000,2001.0,1.85,82.0,2197,23000000.0,6.5
10000000,1985.0,2.35,107.0,1529,12305523.0,6.2
10000000,2016.0,2.35,97.0,4687,10000000.0,6.0
10000000,1985.0,1.85,75.0,3192,10000000.0,6.7
10000000,2002.0,1.85,85.0,3712,20000000.0,5.8
10000000,2015.0,2.35,122.0,583,10000000.0,6.6
10000000,1985.0,1.85,109.0,3394,10000000.0,6.9
10000000,1992.0,1.85,140.0,1109,10000000.0,5.4
10000000,2008.0,1.85,90.0,2807,9000000.0,6.7
10000000,1999.0,2.35,130.0,16693,10000000.0,7.4
10000000,2002.0,2.35,98.0,1917,10000000.0,5.6
10000000,2000.0,1.85,104.0,39175,6000000.0,8.3
10000000,2000.0,1.85,104.0,39175,6000000.0,8.3
10000000,1989.0,2.35,114.0,2484,17000000.0,6.5
10000000,1983.0,1.85,101.0,1954,10000000.0,6.5
10000000,1994.0,1.85,100.0,3190,10000000.0,5.8
10000000,2013.0,1.85,106.0,2787,10000000.0,4.1
10000000,2006.0,1.85,103.0,4441,12000000.0,5.5
10000000,2015.0,2.35,97.0,2403,10000000.0,5.2
10000000,2016.0,1.85,93.0,578,10000000.0,4.8
10000000,2009.0,2.35,98.0,15251,10000000.0,5.9
10000000,1983.0,2.35,114.0,12097,10000000.0,7.2
10000000,1998.0,1.85,100.0,4259,10000000.0,6.5
10000000,2012.0,2.35,116.0,5804,17000000.0,5.7
10000000,2012.0,2.35,130.0,13960,10000000.0,7.4
10000000,2010.0,2.35,97.0,3679,10000000.0,4.4
10000000,1983.0,1.85,103.0,2013,10000000.0,7.2
10000000,2001.0,2.35,96.0,2402,10000000.0,4.7
10000000,2006.0,2.35,105.0,12946,10000000.0,6.8
10000000,2007.0,1.85,84.0,2737,10000000.0,5.9
10000000,1993.0,1.85,123.0,2149,10000000.0,5.9
10000000,2008.0,1.85,101.0,3317,10000000.0,6.7
10000000,1985.0,1.85,107.0,857,10000000.0,5.3
10000000,1998.0,2.35,93.0,15716,9000000.0,7.7
10000000,2005.0,1.85,100.0,4789,25000000.0,5.5
10000000,1990.0,1.85,129.0,19065,10000000.0,6.5
10000000,2002.0,2.35,81.0,361,10000000.0,6.2
10000000,2003.0,1.85,84.0,3416,12600000.0,6.1
10000000,1980.0,1.85,100.0,6296,10000000.0,7.1
10000000,1999.0,2.35,110.0,571,30000000.0,6.0
10000000,2009.0,1.85,89.0,3973,,5.8
10000000,2011.0,2.35,99.0,17204,6400000.0,7.0
10000000,2014.0,1.85,106.0,12418,10000000.0,7.0
10000000,2002.0,1.85,76.0,3752,3000000.0,5.9
10000000,2005.0,2.35,96.0,4053,10000000.0,6.8
10000000,1997.0,1.85,104.0,3871,10000000.0,7.4
10000000,2005.0,2.35,108.0,1058,10000000.0,7.0
10000000,2001.0,2.35,87.0,22485,22000000.0,5.8
10000000,1999.0,1.85,89.0,3462,10000000.0,7.8
10000000,1999.0,1.85,97.0,6388,10000000.0,6.5
10000000,1998.0,1.85,100.0,6046,10000000.0,6.3
10000000,2004.0,1.85,89.0,13626,10000000.0,5.3
10000000,2013.0,1.85,94.0,41059,6000000.0,4.3
10000000,1984.0,1.85,114.0,1856,10000000.0,6.8
10000000,2010.0,2.35,95.0,2618,10000000.0,5.5
10000000,2002.0,1.85,97.0,1334,10000000.0,7.4
10000000,2013.0,2.35,89.0,2061,10000000.0,6.7
10000000,2014.0,1.85,97.0,6322,10000000.0,6.3
10000000,2008.0,2.35,95.0,3651,10000000.0,5.2
10000000,2012.0,2.35,101.0,7747,10000000.0,6.7
10000000,2011.0,1.85,87.0,4769,,6.3
10000000,2012.0,2.35,82.0,3818,10000000.0,6.1
10000000,1998.0,1.85,101.0,3858,7500000.0,8.6
10000000,2004.0,1.85,74.0,5139,10000000.0,5.8
10000000,1999.0,2.35,112.0,1351,10000000.0,8.0
10000000,2002.0,2.35,96.0,26961,10000000.0,5.6
10000000,2007.0,2.35,100.0,1022,,6.6
10000000,1981.0,2.35,78.0,2791,10000000.0,4.2
10000000,2015.0,,106.0,18712,10000000.0,7.1
10000000,2006.0,1.85,120.0,24270,10000000.0,7.3
10000000,2001.0,1.85,85.0,2446,16000000.0,4.1
10000000,2011.0,1.85,83.0,3374,10000000.0,6.5
10000000,2012.0,2.35,111.0,5262,10000000.0,5.5
10000000,1993.0,1.85,100.0,13160,11500000.0,6.6
10000000,1999.0,1.85,89.0,1335,9000000.0,7.1
10000000,2014.0,1.85,103.0,1283,5000000.0,6.6
10000000,2000.0,2.35,135.0,2735,10000000.0,7.1
10000000,1987.0,1.85,92.0,1891,10000000.0,5.6
10000000,2006.0,2.35,120.0,2673,10000000.0,7.3
10000000,2011.0,1.85,97.0,2603,10000000.0,3.3
10000000,2000.0,1.85,135.0,4266,10000000.0,6.5
10000000,1981.0,2.35,118.0,2079,14000000.0,5.2
10000000,2012.0,1.85,106.0,23187,10000000.0,6.9
10000000,2011.0,1.85,98.0,2214,10000000.0,7.2
10000000,2002.0,1.78,98.0,1381,8000000.0,6.8
10000000,2000.0,1.85,101.0,17665,10000000.0,5.7
10000000,2002.0,2.35,132.0,29177,10000000.0,7.2
10000000,2009.0,2.35,96.0,4607,5000000.0,6.5
10000000,2006.0,2.35,168.0,616,10000000.0,6.3
10000000,2011.0,1.85,98.0,11853,11000000.0,6.7
10000000,2000.0,1.85,87.0,3059,10000000.0,6.2
10000000,2003.0,2.35,104.0,23513,10000000.0,7.2
10000000,2007.0,1.85,93.0,3307,10000000.0,5.3
10000000,2007.0,2.35,95.0,20364,10000000.0,6.7
10000000,1998.0,1.85,119.0,1585,,6.2
10000000,2002.0,1.85,89.0,2006,10000000.0,3.6
10000000,2008.0,1.78,107.0,988,10000000.0,5.7
10000000,2001.0,1.85,85.0,700,10000000.0,7.3
10000000,2003.0,1.66,93.0,883,10000000.0,5.0
10000000,1997.0,1.66,101.0,1256,60000000.0,6.6
10000000,2004.0,2.35,111.0,768,4000000.0,7.3
10000000,2001.0,1.85,86.0,3049,10000000.0,6.2
10000000,2009.0,1.85,99.0,50542,,6.9
10000000,2013.0,,125.0,221,10000000.0,6.2
10000000,2010.0,1.85,110.0,18236,,7.0
10000000,2008.0,1.85,94.0,2519,,4.2
10000000,2005.0,1.85,82.0,5761,10000000.0,6.3
10000000,1994.0,1.85,83.0,17469,6200000.0,3.3
10000000,2010.0,2.35,128.0,4579,,6.7
10000000,2009.0,1.85,90.0,3124,8000000.0,5.9
10000000,2009.0,1.85,90.0,3146,5000000.0,4.7
10000000,2004.0,1.85,85.0,14656,6500000.0,6.7
10000000,2014.0,2.35,97.0,3465,10000000.0,6.5
10000000,1997.0,1.85,86.0,2655,10000000.0,3.5
10000000,2009.0,2.35,91.0,16118,10000000.0,5.5
10000000,2009.0,1.85,85.0,1936,,5.2
10000000,2007.0,1.85,93.0,4725,10000000.0,3.9
10000000,2008.0,2.35,104.0,940,10000000.0,6.1
10000000,2014.0,2.35,98.0,253,,6.1
10000000,2010.0,2.35,94.0,375,,5.8
10000000,2007.0,2.35,99.0,934,10000000.0,5.7
10000000,2010.0,2.35,100.0,2227,10000000.0,5.4
10000000,2011.0,2.35,91.0,964,10000000.0,4.5
10000000,2008.0,2.35,117.0,7637,6000000.0,6.9
10000000,2014.0,,102.0,35634,10000000.0,6.0
10000000,2014.0,,85.0,2259,10000000.0,4.8
10000000,2008.0,2.35,106.0,31325,10000000.0,6.3
9900000,2010.0,2.35,89.0,2876,10000000.0,6.5
9800000,2009.0,1.85,107.0,18983,,6.8
9700000,2012.0,1.85,127.0,1557,8900000.0,7.9
9600000,2005.0,1.85,144.0,1674,9600000.0,6.7
9500000,2000.0,1.85,98.0,3939,9500000.0,6.1
9500000,1967.0,2.35,117.0,2127,9500000.0,6.9
9500000,1988.0,1.85,98.0,3827,10500000.0,4.5
9500000,2010.0,2.35,106.0,21711,10000000.0,6.6
9500000,2009.0,,89.0,34398,,6.1
9400000,1963.0,2.76,197.0,4109,9400000.0,7.6
9400000,2006.0,2.35,121.0,448,,7.6
9400000,2011.0,2.35,130.0,15835,7400000.0,7.1
9300000,1981.0,1.37,90.0,646,9300000.0,6.7
9200000,2012.0,2.35,176.0,13762,7217600.0,6.9
9200000,1995.0,2.35,104.0,23962,6000000.0,7.5
9200000,2010.0,,90.0,1836,600000000.0,6.0
9100000,2011.0,2.35,92.0,1248,8500000.0,7.5
9000000,1979.0,2.35,116.0,2524,11000000.0,8.5
9000000,1971.0,2.35,181.0,934,9000000.0,8.0
9000000,2014.0,2.35,103.0,6807,9000000.0,6.5
9000000,1965.0,2.35,130.0,1164,9000000.0,7.0
9000000,1996.0,2.35,123.0,3661,9000000.0,6.8
9000000,1999.0,1.85,120.0,5420,9000000.0,6.7
9000000,1988.0,1.85,87.0,760,9000000.0,6.5
9000000,2007.0,1.85,123.0,1633,9000000.0,8.0
9000000,2000.0,1.85,91.0,4409,9000000.0,4.9
9000000,2004.0,1.85,88.0,3114,9000000.0,7.1
9000000,2000.0,1.85,126.0,25660,20000000.0,7.0
9000000,2000.0,1.85,120.0,17336,8000000.0,7.0
9000000,2006.0,2.35,94.0,1611,9000000.0,4.5
9000000,1984.0,1.85,91.0,1991,9000000.0,5.7
9000000,2004.0,2.35,85.0,1345,,5.5
9000000,2011.0,1.85,84.0,4617,9000000.0,5.4
9000000,1989.0,1.85,137.0,1341,9000000.0,7.7
9000000,2003.0,1.85,76.0,2851,,4.8
9000000,2000.0,1.85,119.0,358,8500000.0,6.7
9000000,2008.0,1.85,92.0,3767,9000000.0,6.4
9000000,2002.0,2.35,99.0,2478,9000000.0,7.0
9000000,1994.0,1.85,79.0,4908,8000000.0,6.5
9000000,2006.0,1.85,114.0,3824,,7.4
9000000,2005.0,2.35,103.0,1721,9000000.0,5.7
9000000,2005.0,2.35,97.0,1835,9000000.0,4.2
9000000,1998.0,1.85,124.0,24102,,7.0
9000000,2009.0,2.35,97.0,1426,9000000.0,6.2
9000000,2001.0,1.85,300.0,32,400000000.0,6.6
9000000,2002.0,1.85,121.0,251,9000000.0,7.6
9000000,2008.0,2.35,45.0,1098,45000000.0,7.3
9000000,2006.0,1.85,86.0,299,11400000.0,6.6
9000000,2014.0,2.35,96.0,2802,9000000.0,5.7
9000000,2010.0,2.35,122.0,498,9000000.0,7.1
9000000,2009.0,2.35,103.0,6426,9000000.0,6.5
8900000,2011.0,1.85,127.0,1129,,7.3
8600000,2007.0,2.35,84.0,6954,8600000.0,6.5
8500000,2009.0,2.35,112.0,13172,7000000.0,7.3
8500000,,2.35,23.0,1484,,7.9
8500000,2015.0,2.35,101.0,36892,8500000.0,6.5
8500000,2014.0,2.35,117.0,15554,8500000.0,7.9
8500000,1987.0,2.35,97.0,4458,,7.2
8500000,1979.0,1.85,125.0,1097,8500000.0,6.9
8500000,2013.0,1.85,96.0,8097,8500000.0,5.0
8500000,1999.0,2.35,103.0,3516,8000000.0,7.3
8500000,2006.0,1.85,122.0,1637,,7.6
8500000,2013.0,2.35,106.0,0,9000000.0,6.9
8500000,2004.0,2.35,119.0,3306,8550000.0,5.6
8500000,2009.0,1.85,119.0,3279,8500000.0,7.0
8500000,2001.0,2.35,104.0,1854,22000000.0,2.1
8500000,2003.0,2.35,135.0,97,8000000.0,7.2
8500000,2008.0,1.85,150.0,4168,8500000.0,6.7
8470000,2010.0,2.35,128.0,8532,12000000.0,8.0
8400000,2007.0,,128.0,4004,,7.3
8300000,2013.0,,160.0,2350,,6.9
8300000,1999.0,1.85,126.0,823,8000000.0,7.1
8300000,2006.0,1.85,127.0,128,,7.5
8300000,2009.0,1.85,117.0,858,8300000.0,6.4
8250000,1951.0,1.37,171.0,1373,7623000.0,7.2
8200000,1965.0,2.35,174.0,1495,8200000.0,8.0
8000000,1994.0,2.35,178.0,16557,8000000.0,8.9
8000000,1979.0,1.85,95.0,5673,,7.7
8000000,1984.0,1.85,111.0,15361,8000000.0,6.2
8000000,2006.0,2.35,101.0,7227,8000000.0,7.9
8000000,2010.0,1.85,92.0,16982,8000000.0,7.1
